population,avg_age,CODED_PARTY_AFFILIATION,age_stddev,RESIDENTIAL_ZIP,Score,General,Primary,Special
86,43.627906977,-0.069767442,18.432098927,44811,0.189843451,0.344190433,0.069969519,0.1
21,47.571428571,-0.047619048,17.797672400,43913,0.164732837,0.303706294,0.082142857,0
21,52.047619048,0.142857143,19.048559501,45813,0.215361421,0.414784580,0.087755102,0
25,44.24,-0.24,13.884283681,45052,0.180905002,0.352351693,0.073071391,0
1,63,-1,,44049,0.421875,0.64,0.285714286,0.25
55,49.654545455,-0.127272727,19.638603501,44654,0.186628267,0.347470490,0.061174968,0.073170732
10,58.2,0.1,17.453430099,43155,0.254464286,0.445,0.14,0.055555556
39,57.102564103,-0.282051282,18.433086488,43756,0.177583076,0.318215625,0.095714360,0.015151515
430,45.927906977,-0.130232558,18.207222440,43055,0.173754311,0.303859799,0.075538618,0.036666667
2,23.5,0,6.363961031,45363,0.266129032,0.538461539,0,
67,54.731343284,0,17.039688155,44090,0.209069736,0.392139235,0.092682555,0.043859649
17,49.294117647,-0.352941176,23.456781285,43719,0.172598115,0.329297386,0.076657529,0
8,47.875,-0.25,22.002840726,44613,0.277003705,0.514307359,0.120021645,0.083333333
4,34.25,0,13.696106503,45001,0.1875,0.39,0.014285714,0
85,51.211764706,-0.211764706,19.429416895,43316,0.180894872,0.329740223,0.088671974,0.014925373
25,49.24,-0.04,17.616942603,44470,0.229098121,0.423266667,0.107333333,0.026315789
319,49,-0.137931034,18.930192848,45247,0.173227840,0.328618796,0.062667139,0.005208333
12,51.5,-0.333333333,19.970432690,45760,0.270610119,0.472643468,0.143145743,0.111111111
32,47.5,-0.15625,20.117397382,43718,0.131776694,0.263436824,0.045870536,0.022727273
8,55,-0.625,17.336995950,45362,0.175688272,0.383660714,0.039810924,0.071428571
31,48.064516129,-0.161290323,18.706390145,44612,0.177618586,0.338066693,0.072235023,0.0625
79,48.417721519,-0.063291139,18.417945259,43566,0.179694284,0.331889581,0.085714623,0.004237288
32,22.8125,0,1.941690318,44243,0.052661072,0.096850198,0,
11,44.909090909,-0.363636364,25.069720962,44048,0.179159977,0.337659852,0.076190476,0.05
17,38.941176471,-0.529411765,17.580068928,45337,0.240588235,0.369098659,0.093802521,0.027777778
8,44.875,0.125,18.216456453,43154,0.195969178,0.365,0.085714286,0
601,47.402662230,-0.044925125,16.478094335,45066,0.150281843,0.269364687,0.054265105,0.044117647
7,44,-0.285714286,24.610295948,45685,0.169701816,0.328598901,0.060997732,0
88,51.136363636,-0.125,18.072129949,44030,0.149905992,0.293915602,0.061663080,0.021739130
40,48.075,0.1,18.856254488,43912,0.139514506,0.267627056,0.060981380,0.008928571
2,54,0,21.213203436,43511,0.0546875,0.14,0,0
61,50.409836066,0.163934426,19.679411449,44405,0.182975683,0.332182435,0.088694912,0.054347826
1,77,-1,,43524,0.578125,0.84,0.428571429,0.25
1,31,0,,43006,0.065217391,0.166666667,0,
397,46.740554156,-0.075566751,17.893362369,44281,0.168187116,0.314493347,0.059790759,0.016439909
14,42.571428571,0.142857143,18.927856093,45034,0.240474496,0.350714286,0.090870668,0.03125
287,40.501742160,0.108013937,15.822855595,45212,0.120582724,0.246855639,0.039183085,0.014970060
42,50.666666667,0.214285714,16.567182763,44437,0.231981108,0.410567924,0.117023021,0.1
218,45.307339450,0.096330275,16.623287238,43613,0.153998531,0.301616214,0.058354219,0.022151899
1,34,0,,43458,0.037037037,0.1,0,0
550,42.841818182,0.214545455,16.352739569,43214,0.176638567,0.331843295,0.069758641,0.025552486
190,47.552631579,0.284210526,19.659936121,44108,0.142399411,0.267367717,0.058628910,0.005597015
19,42.473684211,-0.315789474,17.270296983,45381,0.122826346,0.219093567,0.065665584,0
20,54.2,-0.2,20.679509309,45882,0.259184028,0.459326923,0.135966387,0.083333333
183,47.956284153,-0.092896175,17.016419071,45102,0.147790624,0.282158376,0.063475118,0.010869565
7,44,-0.428571429,21.102922388,43946,0.204057631,0.415952381,0.033133253,0
308,48.431818182,-0.025974026,18.337726387,45150,0.165189857,0.291847685,0.066900931,0.032132768
23,59.347826087,-0.304347826,18.069584429,44840,0.287227846,0.505764081,0.157199322,0.0625
502,48.802788845,-0.069721116,18.345077499,45601,0.193918304,0.358214136,0.077347163,0.071396994
8,49.25,0.25,18.706377828,44699,0.12890625,0.25,0.057142857,0
85,48.505882353,0.035294118,18.868986604,43545,0.147143062,0.266563092,0.062255405,0.011904762
736,42.974184783,0.005434783,16.138284625,43110,0.114832887,0.207637927,0.042932903,0.026673294
91,51.208791209,-0.032967033,18.288136096,44260,0.213567947,0.386835199,0.107215246,0.024305556
186,48.629032258,-0.188172043,18.102919464,45305,0.203478126,0.340758497,0.101252642,0.047535211
895,44.627932961,0.015642458,17.219373541,43123,0.130535777,0.246622409,0.045650365,0.035235798
53,49.320754717,-0.018867925,17.355750083,44273,0.211882756,0.372437488,0.100253342,0.121794872
25,40.76,-0.28,17.215012828,43532,0.209423701,0.308295971,0.076002259,0.05
20,46.65,-0.2,17.723831711,45715,0.219139881,0.406088745,0.101428571,0
14,43.285714286,0,15.409430536,45856,0.133407509,0.249272405,0.064115646,0
1226,45.442903752,0.097879282,17.761515454,43220,0.130304331,0.252452691,0.041990036,0.007593925
822,41.210462287,0.229927007,16.920124380,44118,0.139655797,0.250585459,0.057787840,0.003125
16,48.9375,-0.25,18.702829554,43739,0.243841893,0.410226024,0.084523810,0
3,54,0,4.582575695,44633,0.052083333,0.093333333,0.028571429,0
727,50.830811554,0.092159560,18.741763657,44070,0.151849260,0.289643282,0.062213736,0.004901961
13,46.076923077,-0.153846154,19.504108706,45359,0.254459079,0.426565657,0.153675918,0.03125
169,43.982248521,-0.112426036,18.441501260,43952,0.168393635,0.296405046,0.077956199,0.082568807
1,92,1,,44850,0.484375,0.68,0.4,0
118,38.652542373,0.220338983,14.097570330,43203,0.099152936,0.195142244,0.036857632,0.003731343
44,52.386363636,-0.159090909,17.588600840,45879,0.227365106,0.435388643,0.099783550,0.006756757
18,23,0.111111111,1.909727421,45384,0.072329971,0.137323633,0.012820513,
30,46.4,-0.033333333,19.508795541,44606,0.154694223,0.314933622,0.037142857,0.025
11,45.636363636,0.181818182,16.842046950,44449,0.176704545,0.301212121,0.093112948,0.09375
222,45.792792793,0.171171171,19.513131496,45224,0.182998662,0.342318579,0.068820104,0.023972603
19,22,0.052631579,1.527525232,45469,0.055913983,0.100524037,0.011278195,
3,35.666666667,0,22.810816148,43030,0.142654221,0.300952381,0.028571429,0
40,43.175,0,16.007830616,45710,0.160387009,0.306820562,0.067967424,0.019444444
3,23,0,2.645751311,44555,0.033333333,0.066666667,0,
10,51.4,-0.1,15.457468529,44669,0.339653610,0.562944445,0.195928190,0.148148148
16,39.875,0.0625,9.646242792,43136,0.083122780,0.166841251,0.030930398,0.022727273
38,54.552631579,-0.131578947,18.790016568,45323,0.203116995,0.363535828,0.101337904,0.0546875
5,43.8,-0.2,18.619881847,45671,0.128892544,0.226181818,0.074285714,0
237,45.691983122,0.088607595,18.256240490,44305,0.116613825,0.214276755,0.048564908,0.037096774
402,49.962686567,0.012437811,18.033803138,44012,0.155446840,0.289920732,0.065572745,0.046410256
30,45.7,-0.133333333,21.107524398,43344,0.194008642,0.343231963,0.069025228,0
45,55.088888889,0.066666667,17.409274203,45732,0.193109962,0.362306397,0.087152838,0.0375
52,48.346153846,-0.134615385,19.154566972,45107,0.180461229,0.324088306,0.069106662,0.027027027
19,44.368421053,0.105263158,18.797785113,45644,0.263637318,0.436451842,0.094849026,0.153846154
102,50.764705882,-0.088235294,19.538829819,45502,0.236549977,0.424793101,0.107592884,0.068376068
31,53.032258065,0.032258065,16.009338673,43061,0.224840497,0.411915989,0.080000000,0.018518519
16,54.75,-0.0625,17.830685162,44215,0.272888826,0.456466557,0.151179316,0.25
50,44.94,-0.3,17.114750769,45106,0.165202957,0.300291775,0.058725925,0
16,50.5,-0.3125,13.505554413,45645,0.169921875,0.33375,0.066071429,0
53,55.207547170,-0.113207547,18.636562999,43449,0.238038698,0.446394151,0.108607500,0.055555556
177,51.124293785,-0.152542373,18.658909878,44460,0.206229562,0.381822967,0.087632535,0.012681159
1764,44.990362812,-0.021541950,16.550183850,45011,0.095553087,0.189063225,0.025822476,0.021551724
11,46.181818182,-0.090909091,19.513165719,45786,0.214230372,0.384588745,0.114529221,0
19,58.157894737,-0.473684211,16.823472881,43310,0.251146840,0.474570637,0.115789474,0.044117647
54,30.462962963,0.018518519,11.058528618,44304,0.053780478,0.114277722,0.007916962,0
81,48.432098765,-0.061728395,18.115558418,43410,0.214551265,0.361566812,0.118495777,0.091666667
12,50,0,19.493588690,43008,0.083333333,0.166666667,0.028571429,0.0625
694,49.063400576,0.048991354,17.721315883,44149,0.150504009,0.274812697,0.064622926,0.005699322
3,49.333333333,0,19.218047074,45827,0.17741578,0.350370370,0.072577997,0
4,42,-0.75,16.673332001,45808,0.249455170,0.477951128,0.114583333,0
131,46.954198473,-0.061068702,18.063078618,43031,0.180317081,0.322751050,0.091857806,0.028061224
73,46.178082192,-0.136986301,16.916742583,43103,0.172633637,0.336149647,0.053740586,0.030448718
25,49.68,-0.24,17.969232965,44253,0.238094026,0.390478322,0.106998848,0.083333333
90,49.522222222,0.155555556,18.721631890,44706,0.197404338,0.343965022,0.093966908,0.060185185
452,47.013274336,-0.081858407,16.388162969,45385,0.153412762,0.282017842,0.072326854,0.018063584
590,36.361016949,0.274576271,14.669424874,43202,0.131290584,0.236432495,0.050393445,0.008234519
1,66,0,,43441,0.078125,0.16,0.028571429,0
63,48.730158730,-0.317460317,17.997496555,44632,0.189518144,0.334167898,0.099011827,0.067708333
12,55,-0.25,17.842747444,45358,0.21875,0.41,0.107142857,0
50,47.28,-0.06,19.667688201,45714,0.143292599,0.261112626,0.069783550,0.029411765
387,46.545219638,-0.049095607,15.543350598,43021,0.172633716,0.310140682,0.062061946,0.018608414
70,49.557142857,-0.3,19.343302563,45304,0.217760025,0.394410481,0.107160286,0.0625
3,29.333333333,-0.333333333,9.073771726,43788,0.094328704,0.2,0.009523810,0
470,51.657446809,-0.006382979,19.221071024,44131,0.176228518,0.310395515,0.088918808,0.050802139
9,42.555555556,0.111111111,22.040367006,45845,0.204854855,0.441587302,0.028571429,0.0625
7,61.428571429,-0.142857143,20.452034478,44841,0.160443723,0.324835165,0.061224490,0
34,49.264705882,0.147058824,19.811702730,43947,0.158425065,0.283443519,0.083977441,0.01
4,38.5,0.25,14.708274315,43940,0.077651515,0.119230769,0.055357143,0
1,55,0,,44838,0.203125,0.48,0.028571429,0
597,35.246231156,0.169179229,12.284027116,43215,0.092099189,0.179797184,0.027866781,0.005474453
11,47.909090909,-0.272727273,17.443936170,45883,0.179160927,0.367984190,0.058441558,0
375,46.874666667,0.061333333,17.898787738,44109,0.119793693,0.227481609,0.053712650,0.001831502
6,67.666666667,-0.166666667,25.602083249,45380,0.361979167,0.556666667,0.226190476,0.3
5,41.4,-0.4,22.142718894,43837,0.268509615,0.497333333,0.102857143,0
200,49.695,-0.185,20.085545066,45750,0.172150012,0.301067603,0.079496025,0
191,43.811518325,0.073298429,16.512390031,43612,0.118888090,0.223055706,0.047543906,0.034
396,49.984848485,-0.098484848,19.298580593,43130,0.180979828,0.325050645,0.078121486,0.148911798
70,54,-0.228571429,16.852299546,44280,0.190841904,0.349007185,0.088095905,0.061475410
5,38.2,0.2,12.357184145,43525,0.078125,0.184,0.014285714,0
1117,43.396598030,0.023276634,16.518896182,43147,0.115936528,0.211472983,0.039100203,0.022490222
14,43.357142857,-0.071428571,16.946100722,43764,0.093974754,0.188527668,0.030852341,0
7,66,-0.285714286,22.752289262,45312,0.332857143,0.582556391,0.192517007,0
110,51.890909091,-0.081818182,19.328804125,44041,0.204627831,0.360215620,0.107690734,0.060240964
69,51.188405797,-0.202898551,19.940555307,44662,0.293505082,0.465727122,0.121160878,0.051886792
6,50.833333333,-0.666666667,16.080008292,45684,0.205729167,0.4,0.090476190,0
93,43.741935484,-0.182795699,15.256433586,45067,0.116050127,0.231379282,0.029090130,0.021428571
293,49.344709898,0.129692833,19.249104614,44142,0.158600531,0.288447711,0.072572033,0.042424242
146,50.198630137,0.061643836,20.586108427,45415,0.195739701,0.343275407,0.059894216,0.052752294
3,54.666666667,-0.333333333,13.316656237,45848,0.161458333,0.373333333,0.028571429,0
62,49.338709677,-0.225806452,18.694211911,43567,0.168762157,0.297381230,0.067766924,0.032608696
